"","film_id","year","length","budget","votes","genre","rating","high_rating","rate","log_votes","logodds.m2","odds.m2","probs.m2"
"1065",33113,1986,90,16.82,40,"Action",8.4,"1","Rating greater than 7",3.68887945411394,0.0299594706614705,1.03041277115919,0.507489307492344
"1066",7634,1935,70,16.82,18,"Action",8.5,"1","Rating greater than 7",2.89037175789616,1.37337236089349,3.94864452144844,0.797924462816879
"1067",47540,1936,58,8.4,26,"Comedy",4.3,"0","Rating less than 7",3.25809653802148,0.569897239065412,1.76808535199489,0.638739463261375
"1068",38116,1934,85,12,49,"Drama",4,"0","Rating less than 7",3.89182029811063,-3.88868655964993,0.020472217423513,0.0200615137521345
"1069",34323,1969,112,11.4,270,"Comedy",8,"1","Rating greater than 7",5.59842195899838,-1.39516203199836,0.247792882738261,0.198584946401108
"1070",56290,1952,86,7.2,155,"Comedy",4,"0","Rating less than 7",5.04342511691925,-1.97574302028448,0.138658248067385,0.121773366418525
"1071",8250,1946,97,7.7,67,"Action",4.4,"0","Rating less than 7",4.20469261939097,-5.49318785991026,0.00411470613753301,0.00409784471075103
"1072",28804,1992,96,10.4,14,"Drama",4.8,"0","Rating less than 7",2.63905732961526,-5.51404659997763,0.0040297674879827,0.00401359363882698
"1073",51205,1965,73,8.5,6,"Documentary",3.1,"0","Rating less than 7",1.94591014905531,1.71648567337939,5.56493705270374,0.847675614865469
"1074",26852,2000,104,12.9,24,"Romance",3.8,"0","Rating less than 7",3.17805383034795,-5.44411900365975,0.00432164568502536,0.00430304943002364
"1075",50096,1984,100,14.4,61,"Action",4.3,"0","Rating less than 7",4.11087386417331,-1.98255243738842,0.137717273601141,0.121047009478228
"1076",51146,1942,102,13.3,37,"Drama",3.1,"0","Rating less than 7",3.61091791264422,-4.31032011890332,0.0134292499493171,0.0132512949966549
"1077",34446,1984,112,13.8,9,"Action",2.9,"0","Rating less than 7",2.19722457733622,-3.12103127804017,0.0441116535748496,0.0422480234023049
"1078",3346,1979,96,13.1,14,"Action",4.9,"0","Rating less than 7",2.63905732961526,-2.43413725678585,0.0876733540199098,0.0806063269784809
"1079",26996,1967,78,9.3,9027,"Animation",5.4,"0","Rating less than 7",6.32076829425058,-3.73942552354796,0.0237677532246464,0.0232159619696783
"1080",13009,1934,79,11.7,263,"Romance",2.6,"0","Rating less than 7",5.57215403217776,-4.4297151038948,0.0119178845480633,0.0117775214076644
"1081",44356,1996,99,11,272,"Action",3.8,"0","Rating less than 7",5.605802066296,-3.79915806311452,0.0223896145652207,0.0218992977298015
"1082",26433,1975,112,10.5,32,"Drama",3.4,"0","Rating less than 7",3.46573590279973,-6.53337172774449,0.0014540947633596,0.00145198344184033
"1083",14718,1929,20,12.9,60,"Comedy",7.9,"1","Rating greater than 7",4.0943445622221,5.61561502935026,274.682264910137,0.996372635721322
"1084",6568,2000,15,7.2,11,"Short",8.5,"1","Rating greater than 7",2.39789527279837,3.1658212442808,23.7082062689186,0.959527616488375
"1085",5572,1985,60,13.2,5,"Action",4.6,"0","Rating less than 7",1.94591014905531,0.0394111300505413,1.04019805242882,0.509851507401686
"1086",51217,2002,19,9.7,17,"Short",8,"1","Rating greater than 7",2.83321334405622,4.28226827670329,72.4044872964153,0.986376854647021
"1087",16800,1999,101,7.4,7,"Drama",3.9,"0","Rating less than 7",1.94591014905531,-7.51205535509832,0.000546456770963612,0.000546158319052148
"1088",34826,1993,112,11,19744,"Comedy",3.2,"0","Rating less than 7",6.32076829425058,-1.61678276967338,0.198536410061398,0.165649043612473
"1089",29209,1992,15,12.4,15,"Animation",8,"1","Rating greater than 7",2.70805020110221,2.20988579766433,9.11467541637899,0.901133752806277
"1090",27382,1995,75,12.5,12,"Action",1.6,"0","Rating less than 7",2.484906649788,-1.35598482855476,0.257693385639472,0.20489364783329
"1091",39943,1992,20,10.5,7,"Short",7.3,"1","Rating greater than 7",1.94591014905531,4.65833910754174,105.460777605788,0.990606869285674
"1092",14629,2002,78,12.8,8,"Drama",2.6,"0","Rating less than 7",2.07944154167984,-2.97525057271868,0.0510346445122503,0.0485565768728145
"1093",13827,1985,88,15.4,114,"Comedy",7.9,"1","Rating greater than 7",4.7361984483945,2.4331408130303,11.3946142895687,0.91931979675708
"1094",19219,2002,15,10.8,8,"Comedy",8.9,"1","Rating greater than 7",2.07944154167984,4.78795937911439,120.056129482951,0.991739369131731
"1095",39091,2003,15,13.3,49,"Animation",8.5,"1","Rating greater than 7",3.89182029811063,2.70853245743313,15.007235589528,0.937528251245693
"1096",28018,1947,98,11.4,532,"Drama",3.1,"0","Rating less than 7",6.27664348934164,-5.09433604481328,0.00613137624273975,0.00609401156500709
"1097",40985,1978,102,13.3,57,"Drama",2.8,"0","Rating less than 7",4.04305126783455,-4.31032011890332,0.0134292499493171,0.0132512949966549
"1098",20812,2001,86,9.9,72,"Action",3.8,"0","Rating less than 7",4.27666611901606,-3.53539671307003,0.0291471916236114,0.0283216937876767
"1099",31313,2000,93,7.9,196,"Comedy",4.1,"0","Rating less than 7",5.27811465923052,-2.0581012409344,0.127696204175096,0.11323635186704
"1100",25651,1989,79,14.5,5,"Action",2.9,"0","Rating less than 7",1.94591014905531,-0.516563718226047,0.596567002176354,0.37365610172523
"1101",12406,1990,105,14.7,11,"Drama",4.6,"0","Rating less than 7",2.39789527279837,-3.73615947057554,0.0238455068703593,0.0232901416379206
"1102",2193,1940,15,10.9,11,"Short",7.7,"1","Rating greater than 7",2.39789527279837,5.21581306777477,184.161495901144,0.9945993091321
"1103",34247,1957,77,16.82,254,"Action",8.3,"1","Rating greater than 7",5.53733426701854,0.903177849312282,2.46743179180763,0.711602113598121
"1104",57175,1971,95,9.7,373,"Action",3.8,"0","Rating less than 7",5.92157841964382,-4.25074288251194,0.0142536411941404,0.0140533300697435
"1105",41918,1933,97,12.4,727,"Drama",3.3,"0","Rating less than 7",6.32076829425058,-4.47311355611412,0.0114117294191732,0.0112829712047403
"1106",43511,1963,85,8.3,125,"Comedy",3.3,"0","Rating less than 7",4.8283137373023,-1.29911534716657,0.272772995731515,0.214313940228392
"1107",933,1952,82,14.4,27,"Comedy",7.6,"1","Rating greater than 7",3.29583686600433,2.28211283591234,9.79735876829871,0.907384757563486
"1108",48408,1997,96,11.5,196,"Action",5.4,"0","Rating less than 7",5.27811465923052,-3.32062020748594,0.0361304164489431,0.0348705296894675
"1109",32469,1989,110,14.1,283,"Comedy",7.9,"1","Rating greater than 7",5.64544689764324,0.235119236331254,1.265059600806,0.558510513522841
"1110",7654,2002,112,9.1,159,"Drama",4.3,"0","Rating less than 7",5.06890420222023,-7.30904430960707,0.000669456539630457,0.000669008667402995
"1111",34933,2002,93,15.6,27,"Comedy",7.5,"1","Rating greater than 7",3.29583686600433,2.20809795930981,9.09839440832259,0.900974356955612
"1112",37279,1942,80,12.7,28,"Comedy",8.2,"1","Rating greater than 7",3.3322045101752,1.4745659898167,4.3691391105079,0.813750402174734
"1113",11882,2002,15,15.8,16,"Animation",7,"1","Rating greater than 7",2.77258872223978,4.09366206790203,59.959064311572,0.983595548729409
"1114",57199,2004,95,11.3,2933,"Comedy",5.8,"0","Rating less than 7",6.32076829425058,-0.308666259719898,0.734425836614119,0.423440323079964
"1115",12192,2001,87,15.2,1429,"Action",8.3,"1","Rating greater than 7",6.32076829425058,-0.666092583387565,0.513711947835879,0.339372328117197
"1116",24884,1969,84,11.6,5,"Drama",3.3,"0","Rating less than 7",1.94591014905531,-4.04313665281335,0.0175423617309893,0.0172399325971522
"1117",7456,1961,110,16.82,5,"Drama",4.7,"0","Rating less than 7",1.94591014905531,-2.89742278345593,0.0551652096998822,0.0522811112352469
"1118",29391,1997,93,16.82,23,"Action",6.8,"0","Rating less than 7",3.13549421592915,-0.171552462873333,0.842356074440739,0.457216759630161
"1119",40915,2004,104,11.1,28,"Drama",3.2,"0","Rating less than 7",3.3322045101752,-5.66357546513915,0.00347008751410178,0.0034580876473341
"1120",51645,1937,95,9.9,171,"Drama",4.1,"0","Rating less than 7",5.14166355650266,-5.72390187755981,0.00326693880575381,0.0032563006707294
"1121",57060,1983,95,13.9,30,"Drama",3.6,"0","Rating less than 7",3.40119738166216,-3.50769450080958,0.0299659212659849,0.0290940900541178
"1122",26924,1998,88,12.2,12,"Action",4.1,"0","Rating less than 7",2.484906649788,-2.39541876046184,0.0911345074023844,0.0835227066728411
"1123",35150,1973,92,11.5,94,"Action",3.2,"0","Rating less than 7",4.54329478227,-3.05193762943954,0.0472672491899824,0.045133894167455
"1124",7558,1959,15,9.3,69,"Animation",7.2,"1","Rating greater than 7",4.23410650459726,0.492325080682894,1.63611590243919,0.620654008773019
"1125",41552,1988,90,11.9,7,"Action",5.9,"0","Rating less than 7",1.94591014905531,-2.69597560274131,0.0674765193744039,0.0632112446032523
"1126",57455,1995,100,9,5,"Action",3.5,"0","Rating less than 7",1.94591014905531,-4.97443239600124,0.00691244135551429,0.00686498753179442
"1127",29512,1998,100,12.8,163,"Documentary",7.8,"1","Rating greater than 7",5.09375020080676,2.28530120157267,9.82864618191025,0.90765235254703
"1128",41865,1927,80,14.7,13,"Comedy",3,"0","Rating less than 7",2.56494935746154,2.58266967819181,13.2324173426769,0.929737867017051
"1129",6540,1971,99,12.5,53,"Documentary",7.9,"1","Rating greater than 7",3.97029191355212,2.186256292828,8.90182483025359,0.899008514375588
"1130",23606,1998,88,9.6,20,"Documentary",8,"1","Rating greater than 7",2.99573227355399,1.31838303431169,3.73737328443402,0.788912559775312
"1131",7726,1966,89,10.9,31,"Action",3,"0","Rating less than 7",3.43398720448515,-3.18285680241727,0.0414670226565382,0.0398159728099365
"1132",43507,1964,95,9.4,7,"Action",5.5,"0","Rating less than 7",1.94591014905531,-4.41695843576821,0.0120708908966984,0.0119269223186565
"1133",8812,1976,89,15.3,218,"Comedy",8,"1","Rating greater than 7",5.38449506278909,2.31056498409994,10.0801181529762,0.90974825482963
"1134",4086,1953,83,12.1,17,"Drama",3.1,"0","Rating less than 7",2.83321334405622,-3.69894008620797,0.0247497451693587,0.0241519895818743
"1135",38791,2003,90,9.2,32,"Drama",4.1,"0","Rating less than 7",3.46573590279973,-5.7758849459331,0.00310145182669136,0.00309186256389469
"1136",27891,1983,109,13.4,6189,"Comedy",3.7,"0","Rating less than 7",6.32076829425058,-0.0855464100884382,0.918010537115279,0.478626430538793
"1137",9514,2004,21,12.2,11,"Drama",8.3,"1","Rating greater than 7",2.39789527279837,0.521045057930036,1.68378638486274,0.627392103320793
"1138",52705,1957,100,8.2,45,"Comedy",3.7,"0","Rating less than 7",3.80666248977032,-2.36208019925934,0.0942240144653249,0.0861103514634213
"1139",10275,2000,112,11.1,1710,"Romance",4,"0","Rating less than 7",6.32076829425058,-6.97877747929016,0.000931441213616206,0.000930574438232099
"1140",38899,1992,90,9.9,44,"Comedy",8.2,"1","Rating greater than 7",3.78418963391826,-0.748485619024476,0.47308243758634,0.321151366356312
"1141",28948,1997,99,9.1,146,"Action",3.7,"0","Rating less than 7",4.98360662170834,-4.85185656707089,0.00781385712449143,0.00775327414805154
"1142",7826,1938,15,10.4,8,"Animation",7.5,"1","Rating greater than 7",2.07944154167984,1.10178210928921,3.00952454944488,0.750593870253656
"1143",12532,1996,88,15.2,75,"Action",8.5,"1","Rating greater than 7",4.31748811353631,-0.733263227899165,0.480338974281789,0.32447904339939
"1144",13102,1948,75,11.9,10,"Drama",4.3,"0","Rating less than 7",2.30258509299405,-3.27238529895268,0.0379158784202154,0.0365307817411235
"1145",53038,1990,90,15.7,12,"Action",3.2,"0","Rating less than 7",2.484906649788,-0.590578594828587,0.554006646602942,0.356502108799857
"1146",27250,1963,105,7.2,17,"Drama",3.9,"0","Rating less than 7",2.83321334405622,-7.89154830198223,0.000373890231615823,0.000373750489958565
"1147",11343,1948,77,16.2,20,"Comedy",3.4,"0","Rating less than 7",2.99573227355399,3.61525937800796,37.1609834175683,0.973795224586911
"1148",31759,1935,15,12.8,25,"Animation",8.5,"1","Rating greater than 7",3.2188758248682,2.43150653533935,11.3760075340823,0.919198497799383
"1149",56079,1989,112,13.1,7714,"Comedy",4.6,"0","Rating less than 7",6.32076829425058,-0.453273896879507,0.635544036256819,0.388582650279081
"1150",24910,1976,93,13.9,248,"Action",4.2,"0","Rating less than 7",5.51342874616498,-1.789383847901,0.167063074225205,0.14314828214072
"1151",1268,1979,105,7.2,383,"Drama",4.6,"0","Rating less than 7",5.94803498918065,-7.89154830198223,0.000373890231615823,0.000373750489958565
"1152",10895,1998,15,8.6,14,"Comedy",8.2,"1","Rating greater than 7",2.63905732961526,3.56904532190176,35.4827024179672,0.972589749834225
"1153",1551,2003,96,13.2,2176,"Comedy",3.2,"0","Rating less than 7",6.32076829425058,0.676861599724861,1.96769262456104,0.663037879420578
"1154",29402,1979,83,16.82,9,"Action",8.3,"1","Rating greater than 7",2.19722457733622,0.500153982242676,1.64897516404597,0.622495516918087
"1155",17524,1995,94,15.9,10,"Drama",3.3,"0","Rating less than 7",2.30258509299405,-2.33242016792286,0.0970605597546131,0.0884732924646597
"1156",14736,1930,81,8.7,49,"Comedy",3.9,"0","Rating less than 7",3.89182029811063,-0.808812031445142,0.445386857648593,0.308143702353268
"1157",13225,1931,15,11.1,10,"Animation",7.5,"1","Rating greater than 7",2.30258509299405,1.4896184002205,4.43540264735225,0.816020989634111
"1158",7200,1981,80,13.5,7,"Action",2.9,"0","Rating less than 7",1.94591014905531,-1.13778620692521,0.320527819227911,0.242727047897649
"1159",27553,1933,73,16.82,284,"Action",8,"1","Rating greater than 7",5.64897423816121,1.17186042735868,3.22799250120648,0.763481132070446
"1160",23269,1943,84,9.2,57,"Action",4.8,"0","Rating less than 7",4.04305126783455,-3.78889171497811,0.0226206581003821,0.0221202827472723
"1161",55516,1995,106,11,4183,"Action",2.9,"0","Rating less than 7",6.32076829425058,-4.26935257469573,0.0139908382444819,0.0137977955192417
"1162",19903,1989,89,14.2,30,"Drama",4.1,"0","Rating less than 7",3.40119738166216,-2.93845508048371,0.0529474651562578,0.0502850017767984
"1163",34866,1999,112,13.6,27,"Action",4.8,"0","Rating less than 7",3.29583686600433,-3.23184164687768,0.0394847148859611,0.037984892245667
"1164",25397,2004,26,12,6,"Documentary",7.5,"1","Rating greater than 7",1.94591014905531,6.81268742008109,909.311227513963,0.998901474605854
"1165",34089,1983,88,12.6,5,"Drama",4.1,"0","Rating less than 7",1.94591014905531,-3.7577673866722,0.023335782036816,0.0228036412353032
"1166",29252,1974,99,15.8,46,"Comedy",8.4,"1","Rating greater than 7",3.8286413964891,1.91588446107771,6.79294423559893,0.871678794333995
"1167",39501,1982,108,13.4,48,"Drama",5,"0","Rating less than 7",3.87120101090789,-4.65793880155417,0.00948599478244133,0.00939685625305352
"1168",54644,1962,90,9.6,5,"Action",3.3,"0","Rating less than 7",1.94591014905531,-3.9702948443727,0.0188678692298815,0.0185184652492211
"1169",33854,1932,66,16.82,32,"Comedy",8.1,"1","Rating greater than 7",3.46573590279973,4.69764861103184,109.688947596256,0.99096567433591
"1170",56443,1971,91,13.9,19,"Comedy",7.7,"1","Rating greater than 7",2.94443897916644,1.40055111321416,4.05743545707997,0.802271327338427
"1171",25417,1963,105,11.7,6,"Drama",3.2,"0","Rating less than 7",1.94591014905531,-5.39831500313821,0.00452419778270064,0.00450382160299071
"1172",43806,1930,65,13,36,"Animation",4.5,"0","Rating less than 7",3.58351893845611,-0.816215321403182,0.44210170507103,0.306567632169365
"1173",45312,1979,98,12,641,"Drama",2.7,"0","Rating less than 7",6.32076829425058,-4.76190493830074,0.00854930797162237,0.00847683688248877
"1174",5423,1977,112,7.2,36,"Drama",4.3,"0","Rating less than 7",3.58351893845611,-8.36174281356343,0.000233636793366446,0.000233582219965586
"1175",15834,1954,90,14.5,39,"Action",4.9,"0","Rating less than 7",3.66356164612965,-1.25544080785366,0.284950212244366,0.221759730088418
"1176",43392,1964,107,8.9,175,"Action",4.5,"0","Rating less than 7",5.16478597392351,-5.5000320920012,0.0040866402878946,0.00407000763073879
"1177",26540,1973,112,12.5,31,"Action",4,"0","Rating less than 7",3.43398720448515,-3.84129867548399,0.0214657062492194,0.0210146127450922
"1178",4184,1981,95,16.82,232,"Comedy",8,"1","Rating greater than 7",5.44673737166631,2.74969992019542,15.6379385504918,0.939896400208159
"1179",28262,1996,107,16.82,583,"Comedy",3.5,"0","Rating less than 7",6.32076829425058,1.94365218605621,6.98421208997234,0.874752826110928
"1180",29566,1932,15,11.3,8,"Animation",3.9,"0","Rating less than 7",2.07944154167984,1.60042876905801,4.95515658679704,0.832078302992559
"1181",46381,1945,69,11.1,302,"Action",4,"0","Rating less than 7",5.71042701737487,-1.72863354334774,0.177526827019698,0.150762447993661
"1182",58134,1985,15,7.2,40,"Drama",8.5,"1","Rating greater than 7",3.68887945411394,-1.84619029593815,0.157837335893151,0.136320820723402
"1183",6790,1990,112,8.4,4151,"Comedy",3.5,"0","Rating less than 7",6.32076829425058,-3.05731756456103,0.0470136372754969,0.0449026026039491
"1184",9862,2001,15,15.2,7,"Short",7.7,"1","Rating greater than 7",1.94591014905531,7.59823599778127,1994.67418018138,0.999498916200885
"1185",26346,2002,62,13,11,"Documentary",7.9,"1","Rating greater than 7",2.39789527279837,4.94859606185102,140.976902069773,0.99295660078913
"1186",26264,1983,99,10.3,5028,"Action",4.1,"0","Rating less than 7",6.32076829425058,-4.18699435404581,0.015191877726561,0.0149645382906155
"1187",4193,2003,98,11.1,11,"Documentary",7.7,"1","Rating greater than 7",2.39789527279837,1.47775435547702,4.38309175485926,0.814233149732714
"1188",33138,1982,86,11,10,"Drama",3,"0","Rating less than 7",2.30258509299405,-4.50990904834909,0.0109994605494095,0.010879788742352
"1189",35159,1952,77,12.8,23,"Action",4.7,"0","Rating less than 7",3.13549421592915,-1.3241105643217,0.266039478893123,0.210135215629861
"1190",25304,1938,95,11.9,10,"Action",3,"0","Rating less than 7",2.30258509299405,-3.03182882529931,0.0482273580137669,0.0460084900904995
"1191",10438,2000,15,12.8,9,"Animation",8.2,"1","Rating greater than 7",2.19722457733622,2.43150653533935,11.3760075340823,0.919198497799383
"1192",20488,1961,103,13.5,45,"Drama",5.3,"0","Rating less than 7",3.80666248977032,-4.26668039457741,0.0140282742799161,0.0138342042680002
"1193",23086,1969,84,9.1,22,"Comedy",5.8,"0","Rating less than 7",3.09104245335832,-0.788703227304919,0.454433710582796,0.312447179459766
"1194",38398,1997,112,13.7,16,"Action",4.1,"0","Rating less than 7",2.77258872223978,-3.17643646245892,0.0417341115222454,0.0400621531546673
"1195",172,1960,85,15.3,578,"Action",5.1,"0","Rating less than 7",6.32076829425058,-0.476346109945606,0.621048493984348,0.383115308572838
"1196",23562,1982,106,10.8,9,"Comedy",8,"1","Rating greater than 7",2.19722457733622,-1.32456927144129,0.265917472674762,0.210059090276165
"1197",27105,1999,102,11.7,280,"Comedy",4.4,"0","Rating less than 7",5.63478960316925,-0.557240033626082,0.572787759228465,0.364186302867367
"1198",23354,1938,79,16,25,"Comedy",7.7,"1","Rating greater than 7",3.2188758248682,3.37010772014724,29.0816595697276,0.966757153218822
"1199",24386,1960,15,16.2,64,"Animation",8.4,"1","Rating greater than 7",4.15888308335967,4.31528280557705,74.8347841459333,0.986813439093126
"1200",55376,1931,70,12.9,12,"Drama",3.3,"0","Rating less than 7",2.484906649788,-2.38248023220711,0.0923213150168519,0.084518459676334
"1201",8055,1991,91,12.1,339,"Drama",4,"0","Rating less than 7",5.82600010738045,-4.23630524230078,0.014460922865936,0.014254785512174
"1202",58301,1994,93,10.5,410,"Comedy",8,"1","Rating greater than 7",6.01615715969835,-0.617566446046744,0.539255148603538,0.350335127410662
"1203",32269,1993,88,8.7,5,"Action",3.7,"0","Rating less than 7",1.94591014905531,-4.3346002151183,0.0131071130513304,0.0129375392616223
"1204",17662,2000,91,14.9,53,"Documentary",8.2,"1","Rating greater than 7",3.97029191355212,4.05334587497095,57.5898233977929,0.982932189550896
"1205",38684,2003,95,14,197,"Action",4.3,"0","Rating less than 7",5.28320372873799,-1.86831995250544,0.154382814520487,0.133736237735499
"1206",1616,1935,72,12.1,67,"Comedy",7.5,"1","Rating greater than 7",4.20469261939097,1.67950003939697,5.36287407500012,0.842838316739754
"1207",51127,2003,112,10.1,557,"Drama",2.8,"0","Rating less than 7",6.32076829425058,-6.75499246541952,0.00116504861243908,0.00116369285369458
"1208",1143,1980,107,10.6,17,"Action",3.7,"0","Rating less than 7",2.83321334405622,-4.55814395688235,0.010481495007432,0.0103727728406891
"1209",11542,1990,91,15,885,"Comedy",7.7,"1","Rating greater than 7",6.32076829425058,2.01000814182047,7.46337811255653,0.881843870532457
"1210",15163,1942,15,16,38,"Animation",8.2,"1","Rating greater than 7",3.63758615972639,4.20447243673954,66.9852493863285,0.985290926943322
"1211",46740,2000,23,11.8,11,"Short",7.4,"1","Rating greater than 7",2.39789527279837,5.17709457145076,177.167315511871,0.994387298270016
"1212",32915,1941,112,9.3,1783,"Comedy",4.4,"0","Rating less than 7",6.32076829425058,-2.55867090479223,0.0774075541128035,0.0718461215696089
"1213",38139,2002,15,15.5,7,"Short",8.4,"1","Rating greater than 7",1.94591014905531,7.76445155103754,2355.36633599249,0.999575617770155
"1214",46829,1989,90,11,146,"Drama",3.3,"0","Rating less than 7",4.98360662170834,-4.77859162639549,0.00840783200153124,0.00833772977034799
"1215",31218,1967,90,10.4,10,"Comedy",8.3,"1","Rating greater than 7",2.30258509299405,-0.471459696930697,0.624090619917042,0.38427081116257
"1216",1726,1961,100,13.1,50,"Comedy",7.6,"1","Rating greater than 7",3.91202300542815,0.352773837259704,1.42300927536051,0.587290065222216
"1217",31129,1947,85,15.3,5,"Action",4.7,"0","Rating less than 7",1.94591014905531,-0.476346109945606,0.621048493984348,0.383115308572838
"1218",33844,1949,87,12.9,53,"Comedy",7.4,"1","Rating greater than 7",3.97029191355212,1.115181847073,3.05012278465515,0.753093905254246
"1219",43224,1931,83,7.2,423,"Comedy",4.4,"0","Rating less than 7",6.04737217904628,-1.77423108674968,0.169613817683989,0.145016940736772
"1220",5687,1979,108,9.3,16,"Drama",5.9,"0","Rating less than 7",2.77258872223978,-6.92955136272316,0.000978439734480222,0.000977483325954316
"1221",43780,1999,88,13.5,123,"Drama",4.2,"0","Rating less than 7",4.81218435537242,-3.25912072690339,0.0384221667469427,0.0370005263536578
"1222",54657,2002,40,16.1,10,"Short",7.8,"1","Rating greater than 7",2.30258509299405,6.41761654476005,612.541407833585,0.998370118157907
"1223",5832,1972,90,11.7,47,"Drama",3.5,"0","Rating less than 7",3.85014760171006,-4.3907553354642,0.0123913660464951,0.0122396994503072
"1224",18174,1964,87,12.6,70,"Action",5,"0","Rating less than 7",4.24849524204936,-2.10662737827522,0.121647546523966,0.108454341919578
"1225",12605,1998,83,11.5,66,"Drama",4.8,"0","Rating less than 7",4.18965474202643,-4.03137119272051,0.0177499746235568,0.0174404078271995
"1226",36419,1980,97,10.5,77,"Action",4.6,"0","Rating less than 7",4.34380542185368,-3.9418426961851,0.0194124105924862,0.0190427450075909
"1227",36178,1998,108,13.8,2867,"Action",8.8,"1","Rating greater than 7",6.32076829425058,-2.85234869999376,0.0577086213398899,0.0545600368339491
"1228",21902,1966,88,10.6,10,"Action",1.8,"0","Rating less than 7",2.30258509299405,-3.28190171116194,0.0375567667294865,0.0361973127001719
"1229",51970,1999,98,7.8,5719,"Comedy",4,"0","Rating less than 7",6.32076829425058,-2.44935964791116,0.0863488624738931,0.0794853895066957
"1230",31932,1947,96,10.5,81,"Drama",5.1,"0","Rating less than 7",4.39444915467244,-5.45864141555888,0.00425933848675163,0.00424127346743893
"1231",36132,2000,90,15.5,61,"Drama",4.2,"0","Rating less than 7",4.11087386417331,-2.28535832755148,0.10173760018885,0.0923428592900989
"1232",53887,1956,71,7.2,23,"Action",3.6,"0","Rating less than 7",3.13549421592915,-4.02377702470242,0.0178852840441123,0.0175710213365627
"1233",45694,1995,107,12.7,16,"Drama",3,"0","Rating less than 7",2.77258872223978,-4.97860444797386,0.00688366236638454,0.00683660150985717
"1234",13984,1998,15,16.5,39,"Animation",8.8,"1","Rating greater than 7",3.66356164612965,4.48149835883332,88.3669789732616,0.988810184572769
"1235",30638,2003,15,8.7,10,"Comedy",8.6,"1","Rating greater than 7",2.30258509299405,3.62445050632052,37.5041092255323,0.97402874601922
"1236",1786,2001,105,9.2,353,"Action",3.6,"0","Rating less than 7",5.8664680569333,-5.19947524972173,0.00551945999913699,0.00548916278471798
"1237",42209,1999,104,11,3280,"Action",2.6,"0","Rating less than 7",6.32076829425058,-4.13501128567253,0.0160024845300001,0.0157504383834286
"1238",56220,1988,97,14.7,763,"Action",5.7,"0","Rating less than 7",6.32076829425058,-1.61482495059735,0.198925489181283,0.165919809843333
"1239",8046,2000,15,13.3,13,"Short",7.7,"1","Rating greater than 7",2.56494935746154,6.54553749382491,696.130744388084,0.998565548847114
"1240",21198,1939,72,13.2,93,"Drama",3.9,"0","Rating less than 7",4.53259949315326,-2.35060596797405,0.095311389063643,0.0870176189303779
"1241",19227,1982,96,11.9,21,"Action",5.6,"0","Rating less than 7",3.04452243772342,-3.09899946981092,0.0450942980365608,0.0431485447019282
"1242",31845,2002,88,14.2,23,"Comedy",8.3,"1","Rating greater than 7",3.13549421592915,1.76827860000523,5.86075596775707,0.854243467527541
"1243",48343,2000,80,13.7,76,"Action",4,"0","Rating less than 7",4.33073334028633,-1.0269758380877,0.35808824158208,0.263670820951171
"1244",33688,2003,16,11.4,19,"Drama",7.3,"1","Rating greater than 7",2.94443897916644,0.413656805137994,1.51233801117552,0.601964387135908
"1245",38854,1962,93,10.9,240,"Action",4.1,"0","Rating less than 7",5.48063892334199,-3.45153938046367,0.0316968053600212,0.030722984887949
"1246",39717,1989,103,11,5718,"Action",4.3,"0","Rating less than 7",6.32076829425058,-4.06784064116092,0.017114304560465,0.0168263335632279
"1247",28820,2000,98,15.4,223,"Drama",2.9,"0","Rating less than 7",5.40717177146012,-2.87812866806304,0.0562399079586298,0.0532453920126189
"1248",14986,1972,45,13.1,5,"Action",2.6,"0","Rating less than 7",1.94591014905531,0.991565613305799,2.69545120487315,0.729397049355892
"1249",16824,1965,112,8.7,39,"Action",4,"0","Rating less than 7",3.66356164612965,-5.94669568339672,0.00261446528212649,0.00260764767780486
"1250",45103,1962,90,12,222,"Action",4.1,"0","Rating less than 7",5.40267738187228,-2.64057041832255,0.0713205753881634,0.0665725806323867
"1251",9167,1981,110,7.7,11,"Action",3.9,"0","Rating less than 7",2.39789527279837,-6.36640623856107,0.00171832338699625,0.00171537581661307
"1252",41696,2003,112,10.3,273,"Comedy",3.2,"0","Rating less than 7",5.60947179518496,-2.00461906060467,0.134711602878966,0.118718802678301
"1253",45755,1994,96,11.6,66,"Drama",4.3,"0","Rating less than 7",4.18965474202643,-4.84918438695256,0.00783476508061806,0.00777385872374758
"1254",39057,1953,112,9.2,8,"Drama",4.7,"0","Rating less than 7",2.07944154167984,-7.25363912518832,0.000707594672139013,0.000707094335954192
"1255",10610,1971,99,14.2,343,"Comedy",7.8,"1","Rating greater than 7",5.83773044716594,1.02940151037762,2.79938992742198,0.736799849685727
"1256",27243,1983,97,16.7,41,"Drama",3.6,"0","Rating less than 7",3.71357206670431,-2.09069062610761,0.123601743742676,0.11000494119114
"1257",20112,1956,112,10.7,4210,"Drama",3.6,"0","Rating less than 7",6.32076829425058,-6.42256135890698,0.00162448999952453,0.00162185531178985
"1258",18853,1958,83,13.7,84,"Action",5.1,"0","Rating less than 7",4.43081679884331,-1.2284877716225,0.292734925192293,0.226446210655869
"1259",53490,2002,104,7.5,2417,"Action",6.2,"0","Rating less than 7",6.32076829425058,-6.07419274032898,0.00230150334725339,0.00229621859247678
